title,link
"Amgen to Acquire Horizon for $27.8B, Expanding Rare Disease Pipeline",https://www.genengnews.com/topics/drug-discovery/amgen-to-acquire-horizon-for-27-8b-expanding-rare-disease-pipeline/
Getir-Gorillas merger may herald a startup consolidation wave,https://pitchbook.com/news/articles/getir-gorillas-mergers-acquisition-delivery-discount
F.T.C. Sues to Block Microsoft’s $69 Billion Acquisition of Activision (Published 2022),https://www.nytimes.com/2022/12/08/technology/ftc-microsoft-activision.html
Schaedler Yesco to Acquire Yesco Electrical Supply,https://www.inddist.com/mergers-acquisitions/news/22604623/schaedler-yesco-to-acquire-yesco-electrical-supply
Custard Insurance Adjusters enters Canada through latest acquisition,https://www.insurancebusinessmag.com/ca/news/mergers-acquisitions/custard-insurance-adjusters-enters-canada-through-latest-acquisition-430177.aspx
Figure Acquisition Corp. I Announces Intention of Business Combination with a Large Warehouse Lender and Bank Holding Company,https://www.prnewswire.com/news-releases/figure-acquisition-corp-i-announces-intention-of-business-combination-with-a-large-warehouse-lender-and-bank-holding-company-301698976.html
Baring PEA breaks $1 bn PI Advanced Materials buyout deal,https://www.kedglobal.com/mergers-acquisitions/newsView/ked202212080022
Energy & Resources M&A Market Outlook - Q1 2023,https://www.deloitte.com/uk/en/services/financial-advisory/perspectives/mergers-and-acquisitions-energy-resources-market-outlook-2023.html
Westland Insurance acquires firms in Nova Scotia and Ontario,https://www.insurancebusinessmag.com/ca/news/mergers-acquisitions/westland-insurance-acquires-firms-in-nova-scotia-and-ontario-430182.aspx
Mobile Infrastructure Corporation To Be Publicly Listed In Merger With Fifth Wall Acquisition Corp. III,https://www.businesswire.com/news/home/20221213005998/en/Mobile-Infrastructure-Corporation-To-Be-Publicly-Listed-In-Merger-With-Fifth-Wall-Acquisition-Corp.-III
Hydro acquires German extrusions firm,https://www.recyclingtoday.com/news/hydro-extrusions-hueck-acquisition-germany-recycling/
Australian M&A a ‘tale of two halves’ as bankers face new normal,https://www.afr.com/companies/financial-services/australian-m-and-a-a-tale-of-two-halves-as-bankers-face-new-normal-20221204-p5c3iu
4 Key Drivers That Enhance the Value of Your Business,https://www.contractormag.com/management/article/21256255/4-key-drivers-that-enhance-the-value-of-your-business
LX International wins conditional approval to acquire HanGlas,https://www.kedglobal.com/mergers-acquisitions/newsView/ked202212130014
Distribution Solutions Group Subsidiary Acquires Instrumex,https://www.inddist.com/mergers-acquisitions/news/22591734/distribution-solutions-group-subsidiary-acquires-instrumex
FTC sues to block Microsoft's $69 billion acquisition of Activision Blizzard,https://www.cnn.com/2022/12/08/tech/ftc-microsoft-activision-blizzard-acquisition/index.html
Waverly Advisors Completes Fourth Merger in 2022 with Acquisition of Sandifer Wealth Management,https://www.businesswire.com/news/home/20221212005255/en/Waverly-Advisors-Completes-Fourth-Merger-in-2022-with-Acquisition-of-Sandifer-Wealth-Management
Council Post: Combining Teams Post-Merger & Acquisition: Why A ‘We First’ Mindset Matters,https://www.forbes.com/sites/forbesagencycouncil/2022/12/15/combining-teams-post-merger--acquisition-why-a-we-first-mindset-matters/
The Top 10 Pet Industry Mergers & Acquisitions Stories of 2022,https://www.petproductnews.com/news/the-top-10-pet-industry-mergers-acquisitions-stories-of-2022/article_b2de113c-7b20-11ed-9481-3f45e2fdd3dd.html
Global M&A market – what happens next?,https://www.insurancebusinessmag.com/us/news/mergers-acquisitions/global-manda-market--what-happens-next-430701.aspx
Notable mergers and acquisitions moves in 2022,https://www.foxbusiness.com/markets/notable-merger-acquisition-moves-2022
The State of M&A in the Tire Industry for 2022,https://www.tirereview.com/mergers-acquisitions-tire-industry/
Applied Tech and Platte River Networks Merge to Form 'MSP Superpower',https://www.channelfutures.com/mergers-acquisitions/applied-tech-and-platte-river-networks-merge-to-form-msp-superpower-
Ernst & Young (EY) Acquires Finance and Compliance Consultancy ifb SE -,https://www.channele2e.com/news/ernst-young-ey-acquires-ifb-se
"New Jersey's Cooper University Health Care, Cape Regional Health System unveil $2.2B merger",https://www.fiercehealthcare.com/providers/new-jerseys-cooper-university-health-care-cape-regional-health-system-unveil-22b-merger
"MSPs Applied Tech, Platte River Networks Announce Merger -",https://www.msspalert.com/news/msps-applied-tech-platte-river-networks-announce-merger
Crypto Exchange Binance.US Plans to Continue Mergers and Acquisitions,https://www.pymnts.com/cryptocurrency/2022/crypto-exchange-binance-us-plans-to-continue-mergers-and-acquisitions/
White & Case Named “M&A Mid-Cap Team of the Year” By TopLegal,https://www.whitecase.com/firm/awards-rankings/award/white-case-named-ma-mid-cap-team-year-toplegal
Nutanix acquisition rumors highlight need for managing vendor risk,https://www.cio.com/article/416375/nutanix-acquisition-rumors-highlight-need-for-managing-vendor-risk.html
What next for aerospace merger and acquisition activity in 2023?,https://www.flightglobal.com/aerospace/what-next-for-aerospace-merger-and-acquisition-activity-in-2023/151127.article
Weil Advises Advent International on its $6.4B Acquisition of Dual-Listed Maxar Technologies,https://www.weil.com/articles/weil-advises-advent-international-on-its-acquisition-of-dual-listed-maxar-technologies
"Auto dealership merger, acquisition sector is in the fast lane",https://www.businessobserverfl.com/news/2022/dec/16/auto-dealership-merger-acquisition-sector-is-in-the-fast-lane/
Foxway Acquires Global Resale To Bolster 'Circular IT' Offering -,https://www.channele2e.com/news/foxway-acquires-global-resale-circular-it
"LRS Reaches Double-Digit Acquisitions, Expands Services in Northern Illinois, Arkansas",https://www.waste360.com/mergers-acquisitions/lrs-reaches-double-digit-acquisitions-expands-services-in-northern-illinois-arkansas
Digital Transformation M&A: The Acacia Group Acquires Atlassian Partner Isos Technology -,https://www.channele2e.com/news/the-acacia-group-atlassian-isos-technology
News | Growth Through Acquisitions: A Look Back at Hotel Company Deals in 2022,https://www.costar.com/article/19157608/growth-through-acquisitions-a-look-back-at-hotel-company-deals-in-2022
"MSP One Source Communications Receives Cash Influx, Acquires SUMO Technologies -",https://www.channele2e.com/news/one-source-cash-acquires-sumo
"White & Case advises Occidental Petroleum, NET Power LLC’s largest shareholder, on Net Power’s US$1.459 billion business combination with Rice Acquisition Corp. II",https://www.whitecase.com/news/press-release/white-case-advises-occidental-petroleum-net-power-llcs-largest-shareholder-net
"Unique Logistics International, Inc. Announces Merger Agreement with Edify Acquisition Corp.",https://www.prnewswire.com/news-releases/unique-logistics-international-inc-announces-merger-agreement-with-edify-acquisition-corp-301705816.html
The year that was: Major deals in 2022,https://www.pwc.com/ph/en/deals-corporate-finance/deals-publications/major-deals-2022.html
PE Firm Acquires Telecom Provider All West Communications -,https://www.channele2e.com/post/pe-firm-acquires-telecom-all-west
MSP M&A: ITS Acquires Granite Computer Solutions -,https://www.channele2e.com/news/its-acquires-granite-computer-solutions
Troutman Pepper Helps Kloeckner Metals Corporation Expand Footprint in Mexico via Klöckner & Co’s Acquisition of National Material of Mexico,https://www.troutman.com/insights/troutman-pepper-helps-kloeckner-metals-corporation-expand-footprint-in-mexico-via-klockner-and-cos-acquisition-of-national-material-of-mexico.html
"SCAN Group, CareOregon to combine and form HealthRight Group",https://www.fiercehealthcare.com/payers/scan-group-careoregon-merge-and-form-healthright-group
Managing and Evaluating Mergers & Acquisitions in Agribusiness: Insights from Market Expert CS Liew,https://www.agribusinessglobal.com/agrochemicals/interview-with-cs-liew-on-managing-and-evaluating-mergers-acquisitions/
'Everything is on the table': Analysts eye next media mega-merger amid push for profits in 2023,https://finance.yahoo.com/news/everything-is-on-the-table-analysts-eye-next-media-mega-merger-amid-profit-push-114547341.html
Few Corporate Spinoffs Deliver Value,https://www.bain.com/insights/few-corporate-spinoffs-deliver-value-hbr/
2022 Year in Review: White & Case Global Antitrust Merger StatPak (WAMS),https://www.whitecase.com/insight-our-thinking/2022-year-review-white-case-global-antitrust-merger-statpak-wams
Risk Strategies acquires Statewide Condominium Insurance,https://www.insurancebusinessmag.com/us/news/mergers-acquisitions/risk-strategies-acquires-statewide-condominium-insurance-431134.aspx
Integrated DNA Technologies acquires Invitae’s Archer NGS research assays for $48M,https://www.labpulse.com/business-insights/trends-and-finance/mergers-acquisitions/article/15304708/integrated-dna-technologies-acquires-invitaes-archer-ngs-research-assays-for-48m
Endeavor Launches Managed Digital Transformation Platform; Acquires SOVA -,https://www.channele2e.com/news/endeavor-managed-digital-transformation-platform-sova
Council Post: 5 Lessons You Can Learn From The Mismanagement Of Corporate Takeovers,https://www.forbes.com/sites/theyec/2022/12/14/5-lessons-you-can-learn-from-the-mismanagement-of-corporate-takeovers/
Private equity bows out of restaurant chain dealmaking,https://restaurantbusinessonline.com/financing/private-equity-bows-out-restaurant-chain-dealmaking
How the Steel Industry Transformed Over the Pandemic,https://www.achrnews.com/articles/148077-how-the-steel-industry-transformed-over-the-pandemic
"MDR Acquisition: ATSG Buys Xentaurs, Bolsters Intelligent-as-a-Service Portfolio -",https://www.msspalert.com/news/mdr-acquisition-atsg-buys-xentaurs-bolsters-intelligent-as-a-service-portfolio
"""The FTC is facing an uphill battle."" Lifestreet CEO Levi Matkins talks Activision-Blizzard lawsuit",https://www.pocketgamer.biz/ceo-of-lifestreet-levi-matkins-talks-activision-blizzard-lawsuit/
DTG enters electronics recycling with acquisition of 1 Green Planet,https://www.recyclingtoday.com/news/dtg-one-green-waste-acquistion-electronics-itad/
PLATINUM EQUITY TO ACQUIRE HARBISONWALKER INTERNATIONAL,https://www.prnewswire.com/news-releases/platinum-equity-to-acquire-harbisonwalker-international-301703463.html
Johnson & Johnson extends tender offer for Abiomed acquisition,https://www.massdevice.com/johnson-johnson-extends-tender-offer-abiomed-acquisition/
Textile Firm Gruppo Piacenza Makes Another Acquisition,https://wwd.com/business-news/mergers-acquisitions/gruppo-piacenza-acquisition-arte-tessile-1235451651/
HarbisonWalker International (HWI) announces acquisition by Platinum Equity for its next era of sustainable refractory industry growth,https://www.prnewswire.com/news-releases/harbisonwalker-international-hwi-announces-acquisition-by-platinum-equity-for-its-next-era-of-sustainable-refractory-industry-growth-301703464.html
Greif Completes Acquisition of Lee Container,https://www.prnewswire.com/news-releases/greif-completes-acquisition-of-lee-container-301703413.html
Monfort Cos. Division Acquires 19 C-Stores,https://cspdailynews.com/mergers-acquisitions/monfort-cos-division-acquires-19-c-stores
"BehaVR & Oxford VR Merge, Raises $13M for VR Delivery Platform",https://hitconsultant.net/2022/12/13/behavr-oxford-vr-merge/
2023 China LSHC Investment and M&A Market Outlook,https://www2.deloitte.com/cn/en/pages/life-sciences-and-healthcare/articles/pr-2023-china-lshc-investment-and-ma-outlook.html
EU clears Germany's plan to take over gas giant Uniper,https://www.reuters.com/business/energy/eu-clears-acquisition-uniper-by-german-government-2022-12-16/
Perfetti Van Melle acquiring Mondelez’s gum business,https://www.foodbusinessnews.net/articles/22869-perfetti-van-melle-acquiring-mondelezs-gum-business
Mintz Announces New Member Growth,https://www.mintz.com/insights-center/news-press/mintz-announces-new-member-growth
NET Power Merger with Rice SPAC Said to Accelerate Decarbonizing Natural Gas,http://naturalgasintel.com/news/net-power-merger-with-rice-spac-said-to-accelerate-decarbonizing-natural-gas/
Sixth Street leads $2.3bn debt package for Maxar Technologies buyout,https://www.ft.com/content/ed52e08c-5ec1-4252-b6c1-07dc80049ffb
Can the FTC block Microsoft's ABK acquisition?,https://www.gamesindustry.biz/can-the-ftc-block-microsofts-abk-acquisition
European Commission publishes practical information for merging parties on how to seek guidance about Article 22 referral,https://www.whitecase.com/insight-alert/european-commission-publishes-practical-information-merging-parties-how-seek-guidance
"Canada-Based Foodtastic Buys Freshii, Quesada in December",https://www.franchisetimes.com/franchise_mergers_and_acquisitions/canada-based-foodtastic-buys-freshii-quesada-in-december/article_96ad8138-7fe8-11ed-9019-e3b9fe500cee.html
Sharing Is (Not Always) Caring – Legal Pitfalls to Avoid When Engaging in Sharing Personal Data across Group Companies in Hong Kong,https://www.mayerbrown.com/en/insights/publications/2022/12/sharing-is-not-always-caring-legal-pitfalls-to-avoid-when-engaging-in-sharing-personal-data-across-group-companies-in-hong-kong
Canada's new foreign investment scrutiny a risk for M&A in key sectors,https://www.reuters.com/markets/deals/canadas-new-foreign-investment-scrutiny-risk-ma-key-sectors-2022-12-14/
"FleetPride Makes Acquisitions in Idaho, Oklahoma",https://www.mdm.com/news/tech-operations/operations/fleetpride-makes-acquisitions-in-idaho-oklahoma/
